"Fap","diplome","Milliers","Pourcentage","libelle","code_domaine","libelle_domaine","code_fap_agregee","libelle_fap_agregee"
"J","Bac, brevet professionnel ou équivalent",133.25226,0.3300972052277,"Transports, logistique et tourisme","J","Transports, logistique et tourisme",NA,NA
"J","CAP, BEP ou autre diplôme équivalent",87.72984,0.217327458454163,"Transports, logistique et tourisme","J","Transports, logistique et tourisme",NA,NA
"J","Aucun diplôme, CEP ou brevet des collèges",75.0738,0.185975469127678,"Transports, logistique et tourisme","J","Transports, logistique et tourisme",NA,NA
"J","En cours d'études initiales",32.56386,0.080668344217397,"Transports, logistique et tourisme","J","Transports, logistique et tourisme",NA,NA
"D2Z41","Diplôme supérieur (bac +3 ou plus)",NA,NA,"Tuyauteurs","D","Mécanique, travail des métaux","D2Z","Ouvriers qualifiés travaillant par formage de métal"
"D2Z41","Bac + 2",0.24841,0.0997382177931599,"Tuyauteurs","D","Mécanique, travail des métaux","D2Z","Ouvriers qualifiés travaillant par formage de métal"
"D2Z41","Bac, brevet professionnel ou équivalent",1.48982,0.598172342629546,"Tuyauteurs","D","Mécanique, travail des métaux","D2Z","Ouvriers qualifiés travaillant par formage de métal"
"D2Z41","CAP, BEP ou autre diplôme équivalent",0.75239,0.302089439577294,"Tuyauteurs","D","Mécanique, travail des métaux","D2Z","Ouvriers qualifiés travaillant par formage de métal"
"D2Z41","Aucun diplôme, CEP ou brevet des collèges",0,0,"Tuyauteurs","D","Mécanique, travail des métaux","D2Z","Ouvriers qualifiés travaillant par formage de métal"
"D2Z41","En cours d'études initiales",0,0,"Tuyauteurs","D","Mécanique, travail des métaux","D2Z","Ouvriers qualifiés travaillant par formage de métal"
"R1Z67","Diplôme supérieur (bac +3 ou plus)",2.46364,0.112710980815746,"Télévendeurs","R","Commerce","R1Z","Vendeurs"
"R1Z67","Bac + 2",5.47714,0.250577934059016,"Télévendeurs","R","Commerce","R1Z","Vendeurs"
"R1Z67","Bac, brevet professionnel ou équivalent",8.11592,0.371301530833291,"Télévendeurs","R","Commerce","R1Z","Vendeurs"
"R1Z67","CAP, BEP ou autre diplôme équivalent",2.78958,0.127622663158574,"Télévendeurs","R","Commerce","R1Z","Vendeurs"
"R1Z67","Aucun diplôme, CEP ou brevet des collèges",1.62344,0.0742720181095918,"Télévendeurs","R","Commerce","R1Z","Vendeurs"
"R1Z67","En cours d'études initiales",1.38831,0.0635148730237812,"Télévendeurs","R","Commerce","R1Z","Vendeurs"
"R1Z","Diplôme supérieur (bac +3 ou plus)",33.48646,0.104595527504707,"Vendeurs","R","Commerce","R1Z","Vendeurs"
"R1Z","Bac + 2",47.13209,0.147217884958557,"Vendeurs","R","Commerce","R1Z","Vendeurs"
"R1Z","Bac, brevet professionnel ou équivalent",112.20833,0.350484627720345,"Vendeurs","R","Commerce","R1Z","Vendeurs"
"R1Z","CAP, BEP ou autre diplôme équivalent",48.41074,0.151211769986831,"Vendeurs","R","Commerce","R1Z","Vendeurs"
"R1Z","Aucun diplôme, CEP ou brevet des collèges",28.19694,0.0880736217957518,"Vendeurs","R","Commerce","R1Z","Vendeurs"
"R1Z","En cours d'études initiales",50.71737,0.158416568033808,"Vendeurs","R","Commerce","R1Z","Vendeurs"
"R1Z61","Diplôme supérieur (bac +3 ou plus)",3.76776,0.102273671158345,"Vendeurs en ameublement, équipement du foyer, bricolage","R","Commerce","R1Z","Vendeurs"
"R1Z61","Bac + 2",6.97368,0.189296519704951,"Vendeurs en ameublement, équipement du foyer, bricolage","R","Commerce","R1Z","Vendeurs"
"R1Z61","Bac, brevet professionnel ou équivalent",10.94636,0.297132626022055,"Vendeurs en ameublement, équipement du foyer, bricolage","R","Commerce","R1Z","Vendeurs"
"R1Z61","CAP, BEP ou autre diplôme équivalent",8.14215,0.221013963634074,"Vendeurs en ameublement, équipement du foyer, bricolage","R","Commerce","R1Z","Vendeurs"
"R1Z61","Aucun diplôme, CEP ou brevet des collèges",1.93965,0.0526506800492291,"Vendeurs en ameublement, équipement du foyer, bricolage","R","Commerce","R1Z","Vendeurs"
"R1Z61","En cours d'études initiales",5.07038,0.137632539431346,"Vendeurs en ameublement, équipement du foyer, bricolage","R","Commerce","R1Z","Vendeurs"
"R1Z63","Diplôme supérieur (bac +3 ou plus)",2.60677,0.249813366146392,"Vendeurs en gros de matériel et équipements","R","Commerce","R1Z","Vendeurs"
"R1Z63","Bac + 2",2.50922,0.240464902773106,"Vendeurs en gros de matériel et équipements","R","Commerce","R1Z","Vendeurs"
"R1Z63","Bac, brevet professionnel ou équivalent",3.00242,0.287729506932046,"Vendeurs en gros de matériel et équipements","R","Commerce","R1Z","Vendeurs"
"R1Z63","CAP, BEP ou autre diplôme équivalent",0.2036,0.0195115032578269,"Vendeurs en gros de matériel et équipements","R","Commerce","R1Z","Vendeurs"
"R1Z63","Aucun diplôme, CEP ou brevet des collèges",0.4499,0.0431150555780762,"Vendeurs en gros de matériel et équipements","R","Commerce","R1Z","Vendeurs"
"R1Z63","En cours d'études initiales",1.66296,0.159365665312553,"Vendeurs en gros de matériel et équipements","R","Commerce","R1Z","Vendeurs"
"R1Z62","Diplôme supérieur (bac +3 ou plus)",12.38448,0.110042303868125,"Vendeurs en habillement et accessoires, articles de luxe, de sport, de loisirs et culturels","R","Commerce","R1Z","Vendeurs"
"R1Z62","Bac + 2",15.25075,0.135510547533429,"Vendeurs en habillement et accessoires, articles de luxe, de sport, de loisirs et culturels","R","Commerce","R1Z","Vendeurs"
"R1Z62","Bac, brevet professionnel ou équivalent",44.58141,0.396128143134751,"Vendeurs en habillement et accessoires, articles de luxe, de sport, de loisirs et culturels","R","Commerce","R1Z","Vendeurs"
"R1Z62","CAP, BEP ou autre diplôme équivalent",13.99314,0.124336053185052,"Vendeurs en habillement et accessoires, articles de luxe, de sport, de loisirs et culturels","R","Commerce","R1Z","Vendeurs"
"R1Z62","Aucun diplôme, CEP ou brevet des collèges",7.82783,0.0695541877808373,"Vendeurs en habillement et accessoires, articles de luxe, de sport, de loisirs et culturels","R","Commerce","R1Z","Vendeurs"
"R1Z62","En cours d'études initiales",18.50529,0.164428764497805,"Vendeurs en habillement et accessoires, articles de luxe, de sport, de loisirs et culturels","R","Commerce","R1Z","Vendeurs"
"R1Z60","Diplôme supérieur (bac +3 ou plus)",5.24009,0.0810499625769053,"Vendeurs en produits alimentaires","R","Commerce","R1Z","Vendeurs"
"R1Z60","Bac + 2",6.24079,0.0965280741266514,"Vendeurs en produits alimentaires","R","Commerce","R1Z","Vendeurs"
"R1Z60","Bac, brevet professionnel ou équivalent",17.85677,0.276195740959488,"Vendeurs en produits alimentaires","R","Commerce","R1Z","Vendeurs"
"R1Z60","CAP, BEP ou autre diplôme équivalent",14.3539,0.222015854275908,"Vendeurs en produits alimentaires","R","Commerce","R1Z","Vendeurs"
"R1Z60","Aucun diplôme, CEP ou brevet des collèges",8.39898,0.129909412755158,"Vendeurs en produits alimentaires","R","Commerce","R1Z","Vendeurs"
"R1Z60","En cours d'études initiales",12.56206,0.19430095530589,"Vendeurs en produits alimentaires","R","Commerce","R1Z","Vendeurs"
"R1Z66","Diplôme supérieur (bac +3 ou plus)",6.42567,0.0988096713587012,"Vendeurs généralistes","R","Commerce","R1Z","Vendeurs"
"R1Z66","Bac + 2",8.891,0.136719873266167,"Vendeurs généralistes","R","Commerce","R1Z","Vendeurs"
"R1Z66","Bac, brevet professionnel ou équivalent",20.8385,0.32044056675931,"Vendeurs généralistes","R","Commerce","R1Z","Vendeurs"
"R1Z66","CAP, BEP ou autre diplôme équivalent",11.67435,0.179520374813281,"Vendeurs généralistes","R","Commerce","R1Z","Vendeurs"
"R1Z66","Aucun diplôme, CEP ou brevet des collèges",6.67422,0.102631707631371,"Vendeurs généralistes","R","Commerce","R1Z","Vendeurs"
"R1Z66","En cours d'études initiales",10.52704,0.16187780617117,"Vendeurs généralistes","R","Commerce","R1Z","Vendeurs"
"A1Z01","Diplôme supérieur (bac +3 ou plus)",0,0,"Viticulteurs, arboriculteurs indépendants","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z01","Bac + 2",0.75785,0.473570415362216,"Viticulteurs, arboriculteurs indépendants","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z01","Bac, brevet professionnel ou équivalent",0.44425,0.277605933924476,"Viticulteurs, arboriculteurs indépendants","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z01","CAP, BEP ou autre diplôme équivalent",0,0,"Viticulteurs, arboriculteurs indépendants","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z01","Aucun diplôme, CEP ou brevet des collèges",0.3499,0.218647870073549,"Viticulteurs, arboriculteurs indépendants","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z01","En cours d'études initiales",0.04829,0.030175780639759,"Viticulteurs, arboriculteurs indépendants","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z42","Diplôme supérieur (bac +3 ou plus)",0.73922,0.0486547893920685,"Viticulteurs, arboriculteurs salariés","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z42","Bac + 2",1.83401,0.12071287342462,"Viticulteurs, arboriculteurs salariés","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z42","Bac, brevet professionnel ou équivalent",3.93261,0.258840820474477,"Viticulteurs, arboriculteurs salariés","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z42","CAP, BEP ou autre diplôme équivalent",2.60899,0.171721353556469,"Viticulteurs, arboriculteurs salariés","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z42","Aucun diplôme, CEP ou brevet des collèges",3.97761,0.261802679626885,"Viticulteurs, arboriculteurs salariés","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z42","En cours d'études initiales",2.10072,0.138267483525481,"Viticulteurs, arboriculteurs salariés","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"V2Z92","Diplôme supérieur (bac +3 ou plus)",1.46701,0.947552334631607,"Vétérinaires","V","Santé, action sociale, culturelle et sportive","V2Z","Médecins et assimilés"
"V2Z92","Bac + 2",0,0,"Vétérinaires","V","Santé, action sociale, culturelle et sportive","V2Z","Médecins et assimilés"
"V2Z92","Bac, brevet professionnel ou équivalent",0,0,"Vétérinaires","V","Santé, action sociale, culturelle et sportive","V2Z","Médecins et assimilés"
"V2Z92","CAP, BEP ou autre diplôme équivalent",NA,NA,"Vétérinaires","V","Santé, action sociale, culturelle et sportive","V2Z","Médecins et assimilés"
"V2Z92","Aucun diplôme, CEP ou brevet des collèges",NA,NA,"Vétérinaires","V","Santé, action sociale, culturelle et sportive","V2Z","Médecins et assimilés"
"V2Z92","En cours d'études initiales",0.0812,0.0524476653683932,"Vétérinaires","V","Santé, action sociale, culturelle et sportive","V2Z","Médecins et assimilés"
"U1Z92","Diplôme supérieur (bac +3 ou plus)",0.60984,0.555586935726324,"Écrivains","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z92","Bac + 2",0.26485,0.241288206623241,"Écrivains","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z92","Bac, brevet professionnel ou équivalent",0.16652,0.151705917186717,"Écrivains","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z92","CAP, BEP ou autre diplôme équivalent",NA,NA,"Écrivains","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z92","Aucun diplôme, CEP ou brevet des collèges",0.05644,0.0514189404637179,"Écrivains","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z92","En cours d'études initiales",0,0,"Écrivains","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"B4Z43","Diplôme supérieur (bac +3 ou plus)",0.2278,0.0110627634569436,"Électriciens du bâtiment","B","Bâtiment, travaux publics","B4Z","Ouvriers qualifiés du second œuvre du bâtiment"
"B4Z43","Bac + 2",0.51549,0.0250339944443365,"Électriciens du bâtiment","B","Bâtiment, travaux publics","B4Z","Ouvriers qualifiés du second œuvre du bâtiment"
"B4Z43","Bac, brevet professionnel ou équivalent",9.32582,0.452894384117796,"Électriciens du bâtiment","B","Bâtiment, travaux publics","B4Z","Ouvriers qualifiés du second œuvre du bâtiment"
"B4Z43","CAP, BEP ou autre diplôme équivalent",7.65945,0.371969638104858,"Électriciens du bâtiment","B","Bâtiment, travaux publics","B4Z","Ouvriers qualifiés du second œuvre du bâtiment"
