"Fap","Age","Annee","Pourcentage","libelle","code_domaine","libelle_domaine","code_fap_agregee","libelle_fap_agregee"
"V3Z71","30-49 ans","2003-2005",56.4805310884334,"Spécialistes de l'appareillage médical","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z71","50 ans et plus","2003-2005",16.4884797329189,"Spécialistes de l'appareillage médical","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z71","Moins de 30 ans","2017-2019",26.3785073142662,"Spécialistes de l'appareillage médical","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z71","30-49 ans","2017-2019",54.181362797211,"Spécialistes de l'appareillage médical","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z71","50 ans et plus","2017-2019",19.4401298885228,"Spécialistes de l'appareillage médical","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V5Z84","Moins de 30 ans","2003-2005",63.0036094609065,"Surveillants d'établissements scolaires","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z84","30-49 ans","2003-2005",28.5332064332371,"Surveillants d'établissements scolaires","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z84","50 ans et plus","2003-2005",8.46318410585635,"Surveillants d'établissements scolaires","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z84","Moins de 30 ans","2017-2019",46.2676416809188,"Surveillants d'établissements scolaires","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z84","30-49 ans","2017-2019",38.4016788229968,"Surveillants d'établissements scolaires","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z84","50 ans et plus","2017-2019",15.3306794960844,"Surveillants d'établissements scolaires","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"T0Z60","Moins de 30 ans","2003-2005",42.0200114330796,"T0Z60","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z60","30-49 ans","2003-2005",42.5765816928874,"T0Z60","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z60","50 ans et plus","2003-2005",15.403406874033,"T0Z60","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z60","Moins de 30 ans","2017-2019",31.5017354115147,"T0Z60","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z60","30-49 ans","2017-2019",49.4698635071184,"T0Z60","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z60","50 ans et plus","2017-2019",19.0284010813669,"T0Z60","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T2A60","Moins de 30 ans","2003-2005",10.6479521087664,"T2A60","T","Services aux particuliers et aux collectivités","T2A","Aides à domicile et aides ménagères"
"T2A60","30-49 ans","2003-2005",57.6098846620092,"T2A60","T","Services aux particuliers et aux collectivités","T2A","Aides à domicile et aides ménagères"
"T2A60","50 ans et plus","2003-2005",31.7421632292244,"T2A60","T","Services aux particuliers et aux collectivités","T2A","Aides à domicile et aides ménagères"
"T2A60","Moins de 30 ans","2017-2019",11.4482110196481,"T2A60","T","Services aux particuliers et aux collectivités","T2A","Aides à domicile et aides ménagères"
"T2A60","30-49 ans","2017-2019",40.600286131838,"T2A60","T","Services aux particuliers et aux collectivités","T2A","Aides à domicile et aides ménagères"
"T2A60","50 ans et plus","2017-2019",47.9515028485139,"T2A60","T","Services aux particuliers et aux collectivités","T2A","Aides à domicile et aides ménagères"
"T2B60","Moins de 30 ans","2003-2005",7.42522253833418,"T2B60","T","Services aux particuliers et aux collectivités","T2B","Assistantes maternelles"
"T2B60","30-49 ans","2003-2005",58.7249008441265,"T2B60","T","Services aux particuliers et aux collectivités","T2B","Assistantes maternelles"
"T2B60","50 ans et plus","2003-2005",33.8498766175394,"T2B60","T","Services aux particuliers et aux collectivités","T2B","Assistantes maternelles"
"T2B60","Moins de 30 ans","2017-2019",8.4657850649068,"T2B60","T","Services aux particuliers et aux collectivités","T2B","Assistantes maternelles"
"T2B60","30-49 ans","2017-2019",48.0169128557219,"T2B60","T","Services aux particuliers et aux collectivités","T2B","Assistantes maternelles"
"T2B60","50 ans et plus","2017-2019",43.5173020793713,"T2B60","T","Services aux particuliers et aux collectivités","T2B","Assistantes maternelles"
"T2Z","Moins de 30 ans","1982-1984",20.123134574647,"T2Z","T","Services aux particuliers et aux collectivités","T2Z","T2Z"
"T2Z","30-49 ans","1982-1984",59.2304354847825,"T2Z","T","Services aux particuliers et aux collectivités","T2Z","T2Z"
"T2Z","50 ans et plus","1982-1984",20.6464299405705,"T2Z","T","Services aux particuliers et aux collectivités","T2Z","T2Z"
"T2Z","Moins de 30 ans","2017-2019",10.1637621013741,"T2Z","T","Services aux particuliers et aux collectivités","T2Z","T2Z"
"T2Z","30-49 ans","2017-2019",43.7944227890735,"T2Z","T","Services aux particuliers et aux collectivités","T2Z","T2Z"
"T2Z","50 ans et plus","2017-2019",46.0418151095524,"T2Z","T","Services aux particuliers et aux collectivités","T2Z","T2Z"
"T2Z60","Moins de 30 ans","2003-2005",8.98914661049693,"T2Z60","T","Services aux particuliers et aux collectivités","T2Z","T2Z"
"T2Z60","30-49 ans","2003-2005",58.1838059152718,"T2Z60","T","Services aux particuliers et aux collectivités","T2Z","T2Z"
"T2Z60","50 ans et plus","2003-2005",32.8270474742313,"T2Z60","T","Services aux particuliers et aux collectivités","T2Z","T2Z"
"T2Z60","Moins de 30 ans","2017-2019",10.1637621013741,"T2Z60","T","Services aux particuliers et aux collectivités","T2Z","T2Z"
"T2Z60","30-49 ans","2017-2019",43.7944227890735,"T2Z60","T","Services aux particuliers et aux collectivités","T2Z","T2Z"
"T2Z60","50 ans et plus","2017-2019",46.0418151095524,"T2Z60","T","Services aux particuliers et aux collectivités","T2Z","T2Z"
"T6Z61","Moins de 30 ans","2003-2005",11.8138007405845,"T6Z61","T","Services aux particuliers et aux collectivités","T6Z","Employés des services divers"
"T6Z61","30-49 ans","2003-2005",56.1546957118582,"T6Z61","T","Services aux particuliers et aux collectivités","T6Z","Employés des services divers"
"T6Z61","50 ans et plus","2003-2005",32.0315035475573,"T6Z61","T","Services aux particuliers et aux collectivités","T6Z","Employés des services divers"
"T6Z61","Moins de 30 ans","2017-2019",11.6426651105075,"T6Z61","T","Services aux particuliers et aux collectivités","T6Z","Employés des services divers"
"T6Z61","30-49 ans","2017-2019",47.8164470681413,"T6Z61","T","Services aux particuliers et aux collectivités","T6Z","Employés des services divers"
"T6Z61","50 ans et plus","2017-2019",40.5408878213512,"T6Z61","T","Services aux particuliers et aux collectivités","T6Z","Employés des services divers"
"M1Z80","Moins de 30 ans","2003-2005",33.0771569156378,"Techniciens d'étude et de développement en informatique","M","Informatique et télécommunications","M1Z","Techniciens de l'informatique"
"M1Z80","30-49 ans","2003-2005",57.0923810735574,"Techniciens d'étude et de développement en informatique","M","Informatique et télécommunications","M1Z","Techniciens de l'informatique"
"M1Z80","50 ans et plus","2003-2005",9.83046201080481,"Techniciens d'étude et de développement en informatique","M","Informatique et télécommunications","M1Z","Techniciens de l'informatique"
"M1Z80","Moins de 30 ans","2017-2019",32.6967762955618,"Techniciens d'étude et de développement en informatique","M","Informatique et télécommunications","M1Z","Techniciens de l'informatique"
"M1Z80","30-49 ans","2017-2019",52.5880063442853,"Techniciens d'étude et de développement en informatique","M","Informatique et télécommunications","M1Z","Techniciens de l'informatique"
"M1Z80","50 ans et plus","2017-2019",14.7152173601528,"Techniciens d'étude et de développement en informatique","M","Informatique et télécommunications","M1Z","Techniciens de l'informatique"
"M1Z","Moins de 30 ans","1982-1984",45.3852804801527,"Techniciens de l'informatique","M","Informatique et télécommunications","M1Z","Techniciens de l'informatique"
"M1Z","30-49 ans","1982-1984",49.2643227001075,"Techniciens de l'informatique","M","Informatique et télécommunications","M1Z","Techniciens de l'informatique"
"M1Z","50 ans et plus","1982-1984",5.35039681973977,"Techniciens de l'informatique","M","Informatique et télécommunications","M1Z","Techniciens de l'informatique"
"M1Z","Moins de 30 ans","2017-2019",27.7452695897619,"Techniciens de l'informatique","M","Informatique et télécommunications","M1Z","Techniciens de l'informatique"
"M1Z","30-49 ans","2017-2019",55.9508379026312,"Techniciens de l'informatique","M","Informatique et télécommunications","M1Z","Techniciens de l'informatique"
"M1Z","50 ans et plus","2017-2019",16.3038925076068,"Techniciens de l'informatique","M","Informatique et télécommunications","M1Z","Techniciens de l'informatique"
"Q1Z80","Moins de 30 ans","2003-2005",23.8851508722279,"Techniciens de la banque","Q","Banque et assurances","Q1Z","Techniciens de la banque et des assurances"
"Q1Z80","30-49 ans","2003-2005",51.0312473085817,"Techniciens de la banque","Q","Banque et assurances","Q1Z","Techniciens de la banque et des assurances"
"Q1Z80","50 ans et plus","2003-2005",25.0836018191904,"Techniciens de la banque","Q","Banque et assurances","Q1Z","Techniciens de la banque et des assurances"
"Q1Z80","Moins de 30 ans","2017-2019",19.53751571536,"Techniciens de la banque","Q","Banque et assurances","Q1Z","Techniciens de la banque et des assurances"
"Q1Z80","30-49 ans","2017-2019",54.9118091947655,"Techniciens de la banque","Q","Banque et assurances","Q1Z","Techniciens de la banque et des assurances"
"Q1Z80","50 ans et plus","2017-2019",25.5506750898744,"Techniciens de la banque","Q","Banque et assurances","Q1Z","Techniciens de la banque et des assurances"
"Q1Z","Moins de 30 ans","1982-1984",23.1109332250977,"Techniciens de la banque et des assurances","Q","Banque et assurances","Q1Z","Techniciens de la banque et des assurances"
"Q1Z","30-49 ans","1982-1984",63.6648465639136,"Techniciens de la banque et des assurances","Q","Banque et assurances","Q1Z","Techniciens de la banque et des assurances"
"Q1Z","50 ans et plus","1982-1984",13.2242202109887,"Techniciens de la banque et des assurances","Q","Banque et assurances","Q1Z","Techniciens de la banque et des assurances"
"Q1Z","Moins de 30 ans","2017-2019",18.8099913152574,"Techniciens de la banque et des assurances","Q","Banque et assurances","Q1Z","Techniciens de la banque et des assurances"
"Q1Z","30-49 ans","2017-2019",54.3174804977175,"Techniciens de la banque et des assurances","Q","Banque et assurances","Q1Z","Techniciens de la banque et des assurances"
"Q1Z","50 ans et plus","2017-2019",26.8725281870251,"Techniciens de la banque et des assurances","Q","Banque et assurances","Q1Z","Techniciens de la banque et des assurances"
"M1Z81","Moins de 30 ans","2003-2005",24.9098584602718,"Techniciens de production, d'exploitation, d'installation, et de maintenance, support et services aux utilisateurs en informatique","M","Informatique et télécommunications","M1Z","Techniciens de l'informatique"
"M1Z81","30-49 ans","2003-2005",63.8171087080079,"Techniciens de production, d'exploitation, d'installation, et de maintenance, support et services aux utilisateurs en informatique","M","Informatique et télécommunications","M1Z","Techniciens de l'informatique"
"M1Z81","50 ans et plus","2003-2005",11.2730328317203,"Techniciens de production, d'exploitation, d'installation, et de maintenance, support et services aux utilisateurs en informatique","M","Informatique et télécommunications","M1Z","Techniciens de l'informatique"
"M1Z81","Moins de 30 ans","2017-2019",23.6512493796623,"Techniciens de production, d'exploitation, d'installation, et de maintenance, support et services aux utilisateurs en informatique","M","Informatique et télécommunications","M1Z","Techniciens de l'informatique"
"M1Z81","30-49 ans","2017-2019",58.7313047748466,"Techniciens de production, d'exploitation, d'installation, et de maintenance, support et services aux utilisateurs en informatique","M","Informatique et télécommunications","M1Z","Techniciens de l'informatique"
"M1Z81","50 ans et plus","2017-2019",17.6174458454911,"Techniciens de production, d'exploitation, d'installation, et de maintenance, support et services aux utilisateurs en informatique","M","Informatique et télécommunications","M1Z","Techniciens de l'informatique"
"Q1Z81","Moins de 30 ans","2003-2005",18.4436746160833,"Techniciens des assurances","Q","Banque et assurances","Q1Z","Techniciens de la banque et des assurances"
"Q1Z81","30-49 ans","2003-2005",51.5481189666462,"Techniciens des assurances","Q","Banque et assurances","Q1Z","Techniciens de la banque et des assurances"
